RK,Name,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,page,team_abbr,player_name,Effective_FG%,TS%
2452,Megan HollingsworthPITT,G,23,13.6,3.5,1.3,3.9,33.7,0.2,1.1,16.0,0.7,1.1,64.0,2.3,0.5,0.5,0.1,1.1,50,PITT,Megan Hollingsworth,35.897435897435905,39.91788321167883
2452,Rita GomesMILW,G,23,9.2,3.5,1.2,3.5,35.0,1.0,3.0,33.8,0.0,0.1,33.3,1.0,0.2,0.2,0.2,0.7,50,MILW,Rita Gomes,48.57142857142857,49.37923250564334
2452,Tanja ValancicWSU,F,23,20.0,3.5,1.3,3.7,36.9,0.3,1.7,18.4,0.5,0.9,55.0,3.9,1.4,0.7,0.0,1.8,50,WSU,Tanja Valancic,39.189189189189186,42.724609375
2455,Kennedy BashamTCU,C,21,12.8,3.5,1.4,2.6,52.7,0.0,0.0,0.0,0.7,1.2,57.7,4.1,0.4,0.1,1.6,0.8,50,TCU,Kennedy Basham,53.84615384615385,55.9462915601023
2455,Jayden RhodesUSD,G,21,14.0,3.5,1.2,2.8,44.1,0.6,1.5,40.6,0.4,0.7,57.1,2.0,0.3,0.5,0.1,0.6,50,USD,Jayden Rhodes,53.57142857142857,56.30630630630631
2455,Lily BaUL,F,21,18.8,3.5,1.5,4.0,38.6,0.4,1.5,25.8,0.0,0.2,25.0,3.3,0.3,0.4,0.9,1.5,50,UL,Lily Ba,42.5,42.80821917808219
2455,Mikayla HuffineVAL,G,21,29.2,3.5,1.0,4.3,24.4,0.3,1.4,20.7,1.1,1.6,67.6,2.6,2.7,0.8,0.2,3.8,50,VAL,Mikayla Huffine,26.744186046511626,34.97202238209432
2455,Luisa AndereggPAC,F,21,10.1,3.5,1.1,3.0,37.1,0.7,2.0,34.9,0.6,0.6,92.3,1.5,0.8,0.2,0.1,0.6,50,PAC,Luisa Anderegg,48.33333333333334,53.61519607843137
2455,Madison MillerUPST,F,21,8.0,3.5,1.3,3.3,40.0,0.2,1.0,22.7,0.6,0.8,70.6,1.7,0.2,0.0,0.5,1.0,50,UPST,Madison Miller,42.42424242424243,47.91894852135816
2461,Erin EdmondsMSM,G,19,12.8,3.5,1.3,4.6,27.6,0.7,3.1,23.7,0.2,0.4,50.0,2.2,0.5,0.4,0.4,1.1,50,MSM,Erin Edmonds,35.869565217391305,36.641541038525965
2462,Cam WardUTM,F,17,11.9,3.5,1.2,3.2,38.9,0.0,0.2,0.0,1.0,1.5,65.4,2.7,0.4,0.3,0.2,0.9,50,UTM,Cam Ward,37.49999999999999,45.33678756476684
2463,Kamryn DotyELON,G,15,14.7,3.5,1.1,3.6,31.5,0.7,2.6,28.2,0.5,0.7,70.0,1.1,1.1,0.5,0.1,0.5,50,ELON,Kamryn Doty,40.27777777777778,44.779938587512795
2463,Soraya OgaldezUNF,G,15,9.4,3.5,1.3,3.1,43.5,0.1,0.6,22.2,0.7,0.8,83.3,1.1,0.9,0.3,0.0,1.4,50,UNF,Soraya Ogaldez,43.54838709677419,50.69524913093859
2465,Kennedy MooreWAKE,F,22,13.0,3.5,1.3,3.5,37.2,0.4,1.3,32.1,0.4,0.6,69.2,2.5,1.1,0.4,0.4,0.9,50,WAKE,Kennedy Moore,42.857142857142854,46.49309245483528
2465,Hedda KoehneFRES,F,22,17.0,3.5,1.4,3.7,37.8,0.0,0.0,0.0,0.6,0.8,82.4,4.2,0.6,0.6,0.3,1.5,50,FRES,Hedda Koehne,37.83783783783783,43.18854886475813
2467,Marah DykstraMSU,F,20,13.1,3.5,1.3,2.8,44.6,0.7,1.6,40.6,0.3,0.5,66.7,2.0,0.9,0.6,0.4,0.4,50,MSU,Marah Dykstra,58.92857142857143,57.94701986754966
2467,Tiara BellamyUMBC,G,20,20.6,3.5,1.3,4.1,31.7,0.1,0.4,25.0,0.8,1.0,75.0,2.2,0.9,1.0,0.2,1.4,50,UMBC,Tiara Bellamy,32.92682926829269,38.54625550660793
2467,Norah MooGCU,F,20,11.6,3.5,1.5,2.5,59.2,0.0,0.0,0.0,0.6,1.0,57.9,2.7,0.3,0.4,0.2,0.8,50,GCU,Norah Moo,60.0,59.523809523809526
2470,Lara CookCOLG,G,18,18.1,3.4,1.2,4.7,26.2,0.6,2.8,19.6,0.4,0.7,66.7,1.8,0.2,0.6,0.2,0.8,50,COLG,Lara Cook,31.914893617021274,33.945686900958464
2470,Jada BatesARK,G,18,14.9,3.4,1.2,3.6,33.8,0.3,1.6,21.4,0.7,1.3,52.2,1.9,0.5,0.2,0.4,0.9,50,ARK,Jada Bates,37.49999999999999,40.747842761265574
2470,Ally PapeCOR,G,18,11.8,3.4,1.2,3.3,35.0,0.4,1.9,23.5,0.7,0.8,80.0,2.2,0.4,0.4,0.1,1.1,50,COR,Ally Pape,42.42424242424242,46.54983570646222
2473,Shomari PhillipsBCU,G,16,12.9,3.4,1.1,4.2,26.9,0.8,3.1,26.5,0.4,0.5,75.0,1.2,0.2,0.6,0.1,0.9,50,BCU,Shomari Phillips,35.714285714285715,38.46153846153847
2473,Bella EdwardsORU,G,16,5.7,3.4,1.2,2.9,41.3,0.9,2.6,36.6,0.1,0.1,100.0,0.8,0.2,0.1,0.0,0.2,50,ORU,Bella Edwards,56.896551724137936,57.74456521739131
2473,Mariah HardyBUCK,F,16,10.8,3.4,1.4,2.9,48.9,0.1,0.4,16.7,0.5,0.7,72.7,2.6,0.6,0.1,0.2,0.9,50,BUCK,Mariah Hardy,50.0,52.9925187032419
2476,Esther KursiteSHU,C,21,14.4,3.4,1.3,2.9,44.3,0.0,0.0,0.0,0.9,1.7,50.0,3.1,0.5,0.5,0.1,1.3,50,SHU,Esther Kursite,44.827586206896555,46.60087719298246
2477,Emmah McAmisETSU,G,19,13.5,3.4,0.9,3.6,26.5,0.2,1.4,14.8,1.3,1.8,73.5,3.1,0.8,0.4,0.0,1.7,50,ETSU,Emmah McAmis,27.77777777777778,38.70673952641165
2478,Mary CoppleCAN,G,20,17.6,3.4,1.2,3.8,32.0,0.8,2.9,26.3,0.3,0.3,83.3,1.8,1.1,0.3,0.2,1.9,50,CAN,Mary Copple,42.10526315789474,43.23499491353001
2478,Grace FosterUTAH,G,20,11.4,3.4,1.1,2.8,38.2,1.0,2.4,40.4,0.4,0.4,87.5,1.6,0.8,0.3,0.1,1.2,50,UTAH,Grace Foster,57.14285714285715,57.12365591397849
2478,Sania RichardsonAUB,G,20,14.2,3.4,1.4,4.2,33.7,0.6,2.4,22.9,0.1,0.1,50.0,1.2,1.2,1.0,0.1,1.1,50,AUB,Sania Richardson,40.476190476190474,40.05655042412818
2478,Kayla LindseyMSM,G,20,14.3,3.4,1.2,3.0,39.0,0.0,0.0,0.0,1.1,2.2,50.0,3.4,1.3,1.3,0.2,1.4,50,MSM,Kayla Lindsey,40.0,42.84274193548387
2478,Kennedy ParrottCOLG,G,15,10.2,3.4,1.1,3.5,30.8,0.1,0.5,12.5,1.2,1.3,90.0,1.2,0.1,0.2,0.1,0.7,50,COLG,Kennedy Parrott,32.85714285714286,41.74852652259332
2478,Asia WilsonHC,G,15,13.6,3.4,1.1,3.7,30.9,0.4,1.9,20.7,0.7,1.1,68.8,1.5,0.6,0.5,0.1,0.8,50,HC,Asia Wilson,35.13513513513514,40.63097514340344
2484,Kirah DandridgeRAD,G,23,23.3,3.4,1.2,4.5,26.0,0.5,2.3,22.6,0.5,0.9,60.0,3.4,1.7,1.6,0.3,1.3,50,RAD,Kirah Dandridge,32.22222222222222,34.72222222222222
2484,Ayla WilliamsUSD,C,23,13.7,3.4,0.7,2.2,32.0,0.0,0.0,0.0,2.0,3.1,63.9,5.2,0.5,0.6,0.7,1.1,50,USD,Ayla Williams,31.818181818181813,47.69921436588103
2486,Brooke SuttlePENN,G,18,17.8,3.4,1.2,3.7,31.3,0.2,1.3,12.5,0.9,1.4,64.0,2.5,1.6,1.1,0.1,1.0,50,PENN,Brooke Suttle,35.13513513513514,39.38832252085264
2486,Amya MoodyCSUN,G,18,11.8,3.4,1.3,4.5,28.4,0.6,2.2,28.2,0.2,0.5,44.4,1.2,1.8,0.2,0.1,1.1,50,CSUN,Amya Moody,35.55555555555556,36.016949152542374
2486,Lynn PetersLIB,C,18,11.5,3.4,1.4,2.3,63.4,0.1,0.1,100.0,0.4,0.6,70.0,2.2,0.4,0.1,0.1,1.7,50,LIB,Lynn Peters,63.04347826086957,66.30265210608424
2486,Olivia ShaughnessyL-MD,G,18,16.0,3.4,0.9,2.4,36.4,0.4,1.4,30.8,1.2,1.6,75.0,1.0,1.3,0.6,0.2,0.9,50,MD,Olivia ShaughnessyL-,45.833333333333336,54.768041237113394
2490,Ruthie Loomis-GoltlUNCO,F,21,11.6,3.4,1.2,2.8,44.8,0.0,0.0,0.0,0.9,1.2,73.1,2.5,0.3,0.4,0.4,1.4,50,UNCO,Ruthie Loomis-Goltl,42.85714285714286,51.081730769230774
2491,Garrisen FreemanSIE,G,19,21.2,3.4,1.2,3.6,33.8,0.2,0.6,27.3,0.8,1.8,44.1,3.5,1.3,0.8,0.3,1.4,50,SIE,Garrisen Freeman,36.11111111111111,38.70673952641165
2492,Maja DilenWRST,G,17,12.0,3.4,1.2,2.8,44.7,0.2,0.6,30.0,0.7,1.1,66.7,2.5,0.6,0.2,0.2,0.9,50,WRST,Maja Dilen,46.42857142857144,51.76613885505481
2493,Alisha PeavyTLSA,G,20,20.5,3.4,1.3,3.8,33.3,0.5,1.5,30.0,0.4,0.8,53.3,3.8,1.5,1.0,0.5,1.6,50,TLSA,Alisha Peavy,40.789473684210535,40.94412331406551
2493,Kamiyha GriffinAAMU,G,20,12.9,3.4,1.3,3.3,38.5,0.1,0.5,22.2,0.8,1.4,53.6,2.0,0.6,1.0,0.1,1.4,50,AAMU,Kamiyha Griffin,40.909090909090914,43.41164453524004
2495,Gina DavorijaDEP,G,23,17.0,3.3,1.3,4.0,33.0,0.5,2.6,20.3,0.2,0.3,62.5,1.1,1.2,0.7,0.3,1.0,50,DEP,Gina Davorija,38.75,39.9322362052275
2496,Savannah HendersonUGA,G,18,16.3,3.3,1.0,3.6,28.1,0.7,3.1,23.2,0.6,0.7,84.6,1.9,0.7,0.4,0.2,0.5,50,UGA,Savannah Henderson,37.5,42.22108495394063
2496,Jaidyn KoerdtUNCA,G,18,12.1,3.3,1.2,3.7,33.3,0.7,2.5,28.9,0.2,0.4,42.9,1.6,0.3,0.2,0.0,0.6,50,UNCA,Jaidyn Koerdt,41.89189189189189,42.56965944272445
2496,Maddie CoxNCSU,F,21,16.2,3.3,1.1,2.9,39.3,0.5,1.4,34.5,0.6,0.7,85.7,3.1,0.8,0.4,0.5,0.7,50,NCSU,Maddie Cox,46.55172413793104,51.433915211970074
2496,Kaitlyn AdamsDSU,G,15,14.1,3.3,1.4,3.1,45.7,0.0,0.1,0.0,0.5,0.9,61.5,3.1,1.0,0.6,0.2,0.7,50,DSU,Kaitlyn Adams,45.16129032258064,47.19679633867276
2496,Sereniti Roberts-AdamsOAK,C,21,12.4,3.3,1.5,2.8,53.4,0.0,0.0,0.0,0.4,0.7,57.1,3.9,0.0,0.3,0.3,0.9,50,OAK,Sereniti Roberts-Adams,53.57142857142857,53.0888030888031
2496,Hope MasoniusBUCK,G,15,16.5,3.3,1.4,4.0,35.0,0.0,1.3,0.0,0.5,0.8,66.7,2.3,1.9,1.0,0.0,2.2,51,BUCK,Hope Masonius,35.0,37.913602941176464
2496,Briontanay MarshallUAPB,C,18,27.9,3.3,1.1,3.7,29.9,0.0,0.1,0.0,1.1,1.8,62.5,5.2,0.7,0.6,0.4,2.2,51,UAPB,Briontanay Marshall,29.72972972972973,36.73196794300979
2496,Karolina PadillaDEN,G,21,14.3,3.3,1.0,3.1,33.8,0.1,1.0,14.3,1.1,1.6,67.6,1.9,0.7,0.5,0.0,1.1,51,DEN,Karolina Padilla,33.87096774193549,43.37539432176656
2496,Layla-J CameronTLSA,G,18,13.1,3.3,0.8,2.4,34.9,0.3,1.1,30.0,1.3,1.4,92.3,2.1,1.2,0.5,0.2,1.3,51,TLSA,Layla-J Cameron,39.583333333333336,54.70822281167108
2505,Kendra HicksNEV,F,19,12.8,3.3,1.4,2.8,48.1,0.0,0.2,0.0,0.6,1.1,55.0,2.6,0.5,0.4,0.0,0.8,51,NEV,Kendra Hicks,50.0,50.2436053593179
2505,D'Mya GriffinGRAM,SG,19,13.4,3.3,1.1,4.7,22.2,0.6,2.8,20.4,0.6,0.8,75.0,1.6,1.0,0.9,0.2,1.1,51,GRAM,D'Mya Griffin,29.787234042553195,32.66033254156769
2505,Morgan MackLBSU,G,19,16.1,3.3,1.2,3.4,35.9,0.6,2.1,28.2,0.3,0.5,66.7,2.2,1.2,0.3,0.1,1.5,51,LBSU,Morgan Mack,44.11764705882353,45.58011049723756
2505,Akeelah LafleurFDU,F,19,8.7,3.3,1.4,3.0,47.4,0.1,0.3,20.0,0.4,0.6,66.7,3.1,0.3,0.4,0.5,1.3,51,FDU,Akeelah Lafleur,48.333333333333336,50.55147058823529
2509,Evyn CarrierTOL,C,16,10.0,3.3,1.1,2.4,47.4,0.1,0.1,50.0,1.0,1.4,72.7,3.3,0.8,0.4,0.5,0.8,51,TOL,Evyn Carrier,47.91666666666667,54.70822281167108
2509,Candela Garcia-Escribano PozoSTET,G,16,11.3,3.3,1.3,2.6,47.6,0.3,1.1,29.4,0.5,0.9,57.1,1.4,0.3,0.3,0.0,0.9,51,STET,Candela Garcia-Escribano Pozo,55.769230769230774,55.073431241655534
2511,Erin SellersUTA,G,20,15.5,3.3,1.3,3.9,33.8,0.1,0.7,15.4,0.6,0.9,70.6,1.6,1.4,1.1,0.0,1.7,51,UTA,Erin Sellers,34.61538461538462,38.40782122905028
2511,Antionique AustonCAN,G,20,13.6,3.3,1.1,3.7,30.1,0.5,1.6,28.1,0.7,0.9,76.5,2.1,1.3,0.4,0.0,2.6,51,CAN,Antionique Auston,36.486486486486484,40.28320312499999
2511,Carla FusterSJSU,G,20,16.6,3.3,1.2,3.9,29.5,0.6,2.4,25.0,0.4,0.5,88.9,1.3,0.7,0.4,0.1,1.0,51,SJSU,Carla Fuster,38.46153846153847,40.04854368932039
2514,Alexa HocevarTOL,G,17,13.2,3.3,1.0,3.5,28.8,0.5,2.1,22.9,0.8,1.4,58.3,2.9,0.9,0.3,0.0,1.4,51,TOL,Alexa Hocevar,35.714285714285715,40.08746355685131
2515,Sophi HallPROV,G,21,15.2,3.3,1.0,3.2,29.9,0.7,2.3,29.2,0.7,1.0,71.4,1.2,0.5,0.3,0.5,0.9,51,PROV,Sophi Hall,42.1875,45.32967032967032
2515,Brianna ByarsGTWN,F,21,19.1,3.3,1.4,4.2,33.7,0.2,0.6,33.3,0.2,1.2,20.0,3.2,1.0,0.7,0.8,1.5,51,GTWN,Brianna Byars,35.714285714285715,34.89847715736041
2515,Jasmine Dupree-HebertOAK,G,21,16.3,3.3,1.1,3.5,32.9,0.7,2.2,31.9,0.3,0.6,50.0,1.4,0.7,0.6,0.0,0.7,51,OAK,Jasmine Dupree-Hebert,41.42857142857143,43.83634431455897
2515,Iriona GravleyDREX,F,14,10.1,3.3,1.5,2.5,60.0,0.0,0.0,0.0,0.3,1.1,26.7,1.8,0.2,0.4,0.6,0.3,51,DREX,Iriona Gravley,60.0,55.29490616621984
2515,Adriana BlazquezSIUE,F,21,18.1,3.3,1.1,3.4,33.8,0.1,1.0,14.3,0.9,1.0,81.8,2.4,1.4,0.3,0.0,1.6,51,SIUE,Adriana Blazquez,33.82352941176471,42.96875
2515,Emmy ErsdalaUCD,G,21,13.8,3.3,1.2,3.0,40.6,0.5,1.8,26.3,0.3,0.4,77.8,2.5,0.6,0.3,0.0,0.8,51,UCD,Emmy Ersdala,48.333333333333336,51.95214105793451
2515,Reyleigh HessCBU,G,21,19.5,3.3,1.2,3.3,37.7,0.2,1.3,14.3,0.6,1.1,56.5,3.0,0.7,0.3,0.5,1.0,51,CBU,Reyleigh Hess,39.3939393939394,43.604651162790695
2522,Jordyn WeaverTULN,F,18,9.7,3.3,1.2,2.4,48.8,0.1,0.3,33.3,0.8,1.0,83.3,1.9,0.3,0.6,0.0,0.6,51,TULN,Jordyn Weaver,52.083333333333336,58.098591549295776
2522,Carla BagudaSAM,F,18,17.3,3.3,1.5,2.6,58.7,0.0,0.0,0.0,0.3,0.8,33.3,4.5,0.3,0.5,1.4,1.1,51,SAM,Carla Baguda,57.692307692307686,55.894308943089435
2524,Claudia FielIONA,G,22,18.9,3.3,1.2,3.8,32.1,0.3,1.5,21.9,0.5,0.9,57.9,2.5,1.7,0.5,0.0,1.1,51,IONA,Claudia Fiel,35.526315789473685,39.32316491897045
2524,Zaniah ZellousECU,F,22,12.5,3.3,1.2,3.6,34.2,0.0,0.4,12.5,0.8,1.5,53.1,3.4,0.3,0.5,0.5,0.9,51,ECU,Zaniah Zellous,33.33333333333333,38.732394366197184
2526,Kellyn PreiraMONM,G,15,11.6,3.3,1.1,3.5,32.1,0.9,3.1,28.3,0.1,0.3,40.0,0.8,0.7,0.7,0.3,0.7,51,MONM,Kellyn Preira,44.28571428571429,45.4295154185022
2527,Page GreenburgGMU,G,19,10.2,3.3,1.2,3.2,36.1,0.6,2.0,28.9,0.4,0.4,87.5,1.5,0.4,0.5,0.2,0.1,51,GMU,Page Greenburg,46.875,48.87440758293838
2527,Calyn DallasUTU,G,19,15.2,3.3,0.9,3.3,27.0,0.7,2.9,23.2,0.8,0.9,83.3,3.1,0.3,0.4,0.4,0.4,51,UTU,Calyn Dallas,37.878787878787875,44.642857142857146
2527,Jazzy KlingeUNA,F,19,18.2,3.3,1.5,2.8,54.7,0.0,0.2,0.0,0.2,0.7,28.6,4.6,0.9,0.9,0.5,1.6,51,UNA,Jazzy Klinge,53.57142857142857,53.0888030888031
2527,Alana ShetlarORU,G,19,9.6,3.3,1.3,2.7,46.2,0.3,0.7,46.2,0.4,0.5,80.0,1.5,0.3,0.2,0.2,0.5,51,ORU,Alana Shetlar,53.703703703703695,56.506849315068486
2527,Maia RosarionNEV,F,19,7.8,3.3,1.2,2.4,51.1,0.3,0.9,35.3,0.5,0.8,62.5,1.9,0.3,0.3,0.2,0.4,51,NEV,Maia Rosarion,56.25,59.95639534883721
2527,Brooklynn FelchleSDST,F,19,6.9,3.3,1.4,2.3,61.4,0.0,0.0,0.0,0.4,0.9,44.4,1.5,0.2,0.1,0.1,0.4,51,SDST,Brooklynn Felchle,60.86956521739131,61.20178041543027
2533,Agar Farrés GarciaMAN,F,20,25.3,3.3,1.3,3.9,33.8,0.0,0.2,0.0,0.7,1.5,44.8,6.9,1.6,1.7,0.1,1.8,51,MAN,Agar Farrés Garcia,33.333333333333336,36.18421052631579
2533,Elizabeth AbiaraSAC,F,20,16.6,3.3,1.4,2.7,50.0,0.0,0.0,0.0,0.6,1.3,44.0,5.5,0.2,0.4,0.7,1.1,51,SAC,Elizabeth Abiara,51.85185185185185,50.427872860635695
2533,Vitoria CarvalhoJXST,F,16,15.1,3.3,1.4,4.0,35.9,0.0,0.0,0.0,0.4,0.9,42.9,4.8,0.3,0.6,0.4,0.7,51,JXST,Vitoria Carvalho,35.0,37.534121929026384
2533,Sydney PieknyUND,G,20,14.4,3.3,1.0,3.8,26.7,0.9,3.4,26.5,0.4,0.4,87.5,0.8,0.5,0.5,0.1,1.0,51,UND,Sydney Piekny,38.15789473684211,41.498993963782695
2537,Sierra JohnsonSHU,G,21,29.3,3.2,1.1,3.9,29.6,0.3,0.4,66.7,0.7,1.2,53.8,2.3,2.0,0.9,0.0,2.8,51,SHU,Sierra Johnson,32.05128205128205,36.133694670280036
2537,Olivia DiFrancoSBU,G,21,12.3,3.2,1.2,2.9,41.7,0.1,0.6,25.0,0.7,0.9,78.9,2.2,0.4,0.5,0.3,0.6,51,SBU,Olivia DiFranco,43.10344827586207,48.54368932038835
2537,Norah GessertCREI,G,21,18.1,3.2,1.1,3.8,30.4,0.7,2.8,25.9,0.2,0.5,50.0,1.7,1.2,1.0,0.5,0.8,51,CREI,Norah Gessert,38.15789473684211,39.80099502487563
2540,Ava BlackVAN,G,17,10.6,3.2,1.3,2.3,56.4,0.3,0.8,35.7,0.4,0.5,75.0,2.5,0.5,0.7,0.1,0.5,51,VAN,Ava Black,63.04347826086957,63.4920634920635
2540,Ja'naya MeyersNCAT,G,17,8.4,3.2,1.2,2.1,57.1,0.0,0.1,0.0,0.9,1.5,60.0,1.5,0.5,1.1,0.2,1.9,51,NCAT,Ja'naya Meyers,57.14285714285714,57.971014492753625
2542,Reagan WilsonISU,G,22,10.5,3.2,1.1,2.2,49.0,0.7,1.6,42.9,0.4,0.6,61.5,0.9,1.1,0.5,0.0,0.3,51,ISU,Reagan Wilson,65.90909090909092,64.93506493506493
2543,Yves CoxARST,C,23,14.0,3.2,1.6,2.6,61.0,0.0,0.0,0.0,0.1,0.6,14.3,4.7,0.3,0.6,1.1,0.9,51,ARST,Yves Cox,61.53846153846154,55.8659217877095
2544,Cierra PearsonCCSU,G,19,29.6,3.2,1.1,5.7,19.3,0.3,1.9,13.5,0.7,1.1,70.0,3.8,1.6,1.5,0.4,1.8,51,CCSU,Cierra Pearson,21.929824561403507,25.873221216041397
2544,Haley PoserLAF,G,19,14.8,3.2,0.9,3.5,27.3,0.5,2.0,26.3,0.8,1.1,75.0,1.3,1.4,0.6,0.2,1.7,51,LAF,Haley Poser,32.857142857142854,40.16064257028113
2546,Audia YoungXAV,G,20,17.6,3.2,1.0,3.7,25.7,0.5,2.5,20.0,0.8,1.2,69.6,1.4,0.8,0.5,0.1,1.1,51,XAV,Audia Young,33.78378378378378,37.84295175023652
2546,Teyahna BondHAW,G,20,17.8,3.2,1.4,4.0,33.8,0.3,1.5,17.2,0.3,0.6,41.7,1.6,2.3,0.3,0.2,2.7,51,HAW,Teyahna Bond,38.74999999999999,37.5234521575985
2546,Jisca BilaNIA,G,20,16.6,3.2,1.3,4.0,32.9,0.4,1.8,22.2,0.2,0.2,100.0,1.6,0.6,0.9,0.0,2.4,51,NIA,Jisca Bila,37.5,39.13894324853229
2546,Aitana Rosello LopezUSU,G,20,18.4,3.2,1.3,3.7,35.6,0.1,1.0,5.3,0.6,0.9,64.7,1.1,0.9,0.5,0.2,0.9,51,USU,Aitana Rosello Lopez,36.486486486486484,39.0625
2546,Alivia LandyWAG,G,20,10.0,3.2,1.1,2.9,37.9,0.1,0.5,20.0,0.9,1.3,72.0,2.0,0.7,0.9,0.4,1.0,51,WAG,Alivia Landy,39.65517241379311,46.08294930875576
2551,Eghosa ObasuyiGAST,G,21,11.9,3.2,1.0,3.6,26.3,0.8,2.9,26.7,0.5,0.6,91.7,0.7,0.1,0.5,0.0,0.4,52,GAST,Eghosa Obasuyi,38.888888888888886,41.40786749482402
2551,Avari BerryMCN,G,21,17.0,3.2,1.1,3.0,38.1,0.0,0.2,25.0,0.9,1.3,66.7,1.9,2.4,1.1,0.0,1.0,52,MCN,Avari Berry,36.66666666666667,44.79283314669653
2551,Faith WalkerDUQ,G,21,21.9,3.2,1.3,4.1,32.2,0.1,0.8,11.8,0.4,0.8,52.9,2.9,1.5,0.6,0.2,2.1,52,DUQ,Faith Walker,32.92682926829269,35.938903863432174
2554,Jasmine McKayNHVN,G,17,8.9,3.2,1.1,3.3,32.1,0.5,2.1,22.9,0.6,0.8,76.9,0.5,0.9,0.4,0.0,1.6,52,NHVN,Jasmine McKay,40.909090909090914,43.81161007667033
2555,Paula PiqueCLE,G,23,22.3,3.2,1.2,3.5,33.3,0.5,2.0,23.9,0.3,0.6,61.5,3.1,1.8,1.3,0.1,1.8,52,CLE,Paula Pique,41.42857142857142,42.507970244420825
2556,Tessa EngelmanTAR,F,18,17.6,3.2,1.3,3.4,38.7,0.1,0.6,9.1,0.4,0.6,72.7,3.2,0.8,0.3,0.8,1.3,52,TAR,Tessa Engelman,39.70588235294118,43.668122270742366
2557,Mya PratcherWKU,F,19,20.0,3.2,1.1,3.8,28.8,0.1,0.7,15.4,0.8,1.2,69.6,3.7,0.6,0.6,0.4,1.6,52,WKU,Mya Pratcher,30.263157894736846,36.96857670979668
2558,Amiyah ReynoldsUTA,G,20,19.3,3.2,1.1,3.3,33.8,0.0,0.2,0.0,1.0,1.3,76.0,3.0,1.2,0.9,0.5,1.8,52,UTA,Amiyah Reynolds,33.333333333333336,41.32231404958678
2558,Keira ScottSYR,F,20,9.8,3.2,1.3,3.1,42.6,0.1,0.2,25.0,0.5,0.7,71.4,1.6,0.6,0.4,0.3,0.6,52,SYR,Keira Scott,43.54838709677419,46.94835680751174
2558,Ineivi PlataFAU,G,20,17.5,3.2,1.0,3.9,26.0,0.3,1.4,18.5,0.9,1.2,78.3,1.5,1.6,0.5,0.1,1.5,52,FAU,Ineivi Plata,29.48717948717949,36.133694670280036
2558,Laila HankersonCOLG,G,20,18.9,3.2,1.3,4.2,29.8,0.5,2.1,21.4,0.2,0.4,57.1,2.3,1.4,0.8,0.3,2.2,52,COLG,Laila Hankerson,36.904761904761905,36.56307129798903
2558,Diann JacksonBUF,F,20,14.8,3.2,1.3,3.5,37.1,0.0,0.0,0.0,0.6,1.0,55.0,3.7,0.8,0.4,0.2,1.6,52,BUF,Diann Jackson,37.142857142857146,40.60913705583757
2563,Hailey WeaverNEB,G,21,14.3,3.1,1.0,2.9,36.1,0.4,1.2,36.0,0.6,1.0,65.0,2.3,1.1,1.0,0.5,0.9,52,NEB,Hailey Weaver,41.37931034482759,46.40718562874252
2563,Jayda JohnsonDAY,G,21,18.8,3.1,1.1,3.6,30.3,0.8,2.7,30.4,0.1,0.3,42.9,2.1,1.1,0.6,0.1,0.9,52,DAY,Jayda Johnson,41.666666666666664,41.532690246516616
2565,Miriam IbezimSMU,F,22,18.7,3.1,1.3,2.8,45.2,0.0,0.0,0.0,0.6,1.5,39.4,4.9,0.6,0.5,0.5,1.5,52,SMU,Miriam Ibezim,46.42857142857144,44.797687861271676
2566,Kaylinn BetheaJOES,G,17,12.5,3.1,0.9,2.7,32.6,0.2,0.8,21.4,1.2,1.8,66.7,1.8,0.7,0.9,0.0,0.9,52,JOES,Kaylinn Bethea,37.03703703703704,44.387170675830475
2567,Grace RennersCOR,F,18,9.4,3.1,1.1,2.7,41.7,0.4,1.1,42.1,0.4,0.9,47.1,1.3,0.2,0.3,0.1,0.7,52,COR,Grace Renners,48.148148148148145,50.064599483204134
2568,Saniah TylerMIZ,G,19,14.5,3.1,1.0,3.1,32.8,0.6,1.9,33.3,0.5,0.5,90.0,1.5,1.8,0.7,0.0,1.8,52,MIZ,Saniah Tyler,41.935483870967744,46.68674698795181
2569,Emily SieselBGSU,G,20,12.5,3.1,1.0,2.7,37.0,0.8,2.2,34.1,0.4,0.5,70.0,1.1,1.3,1.1,0.1,1.0,52,BGSU,Emily Siesel,51.85185185185185,53.08219178082191
2569,Ileana FelizCAN,F,20,10.2,3.1,1.3,3.1,42.6,0.0,0.0,0.0,0.5,0.9,55.6,2.2,0.3,0.0,0.1,1.0,52,CAN,Ileana Feliz,41.935483870967744,44.336384439359264
2569,Chloe EscanillasMRST,G,20,9.6,3.1,1.1,2.7,39.6,0.9,2.0,42.5,0.2,0.2,75.0,0.7,0.3,0.3,0.2,0.5,52,MRST,Chloe Escanillas,57.407407407407405,55.59540889526542
2569,Kenna GarzaBOIS,C,20,6.1,3.1,1.2,2.4,48.9,0.3,0.8,37.5,0.5,0.8,62.5,0.9,0.2,0.2,0.2,0.7,52,BOIS,Kenna Garza,56.25,56.322674418604656
2569,Makayla CarterNEV,F,20,21.0,3.1,1.0,3.3,30.8,0.2,0.6,27.3,1.0,1.7,57.6,5.0,0.4,0.6,0.7,1.3,52,NEV,Makayla Carter,33.333333333333336,38.290513833992094
